nlayer nwave wavenumber w0 g0 opd 
808 19 0.0 0.0 0.0 0.0 0.0 
808 20 0.0 0.0 0.0 0.0 0.0 
808 21 0.0 0.0 0.0 0.0 0.0 
808 22 0.0 0.0 0.0 0.0 0.0 
808 23 0.0 0.0 0.0 0.0 0.0 
808 24 0.0 0.0 0.0 0.0 0.0 
808 25 0.0 0.0 0.0 0.0 0.0 
808 26 0.0 0.0 0.0 0.0 0.0 
808 27 0.0 0.0 0.0 0.0 0.0 
808 28 0.0 0.0 0.0 0.0 0.0 
808 29 0.0 0.0 0.0 0.0 0.0 
808 30 0.0 0.0 0.0 0.0 0.0 
808 31 0.0 0.0 0.0 0.0 0.0 
808 32 0.0 0.0 0.0 0.0 0.0 
808 33 0.0 0.0 0.0 0.0 0.0 
808 34 0.0 0.0 0.0 0.0 0.0 
808 35 0.0 0.0 0.0 0.0 0.0 
808 36 0.0 0.0 0.0 0.0 0.0 
808 37 0.0 0.0 0.0 0.0 0.0 
808 38 0.0 0.0 0.0 0.0 0.0 
808 39 0.0 0.0 0.0 0.0 0.0 
808 40 0.0 0.0 0.0 0.0 0.0 
808 41 0.0 0.0 0.0 0.0 0.0 
809 1 0.0 0.0 0.0 0.0 0.0 
809 2 0.0 0.0 0.0 0.0 0.0 
809 3 0.0 0.0 0.0 0.0 0.0 
809 4 0.0 0.0 0.0 0.0 0.0 
809 5 0.0 0.0 0.0 0.0 0.0 
809 6 0.0 0.0 0.0 0.0 0.0 
809 7 0.0 0.0 0.0 0.0 0.0 
809 8 0.0 0.0 0.0 0.0 0.0 
809 9 0.0 0.0 0.0 0.0 0.0 
809 10 0.0 0.0 0.0 0.0 0.0 
809 11 0.0 0.0 0.0 0.0 0.0 
809 12 0.0 0.0 0.0 0.0 0.0 
809 13 0.0 0.0 0.0 0.0 0.0 
809 14 0.0 0.0 0.0 0.0 0.0 
809 15 0.0 0.0 0.0 0.0 0.0 
809 16 0.0 0.0 0.0 0.0 0.0 
809 17 0.0 0.0 0.0 0.0 0.0 
809 18 0.0 0.0 0.0 0.0 0.0 
809 19 0.0 0.0 0.0 0.0 0.0 
809 20 0.0 0.0 0.0 0.0 0.0 
809 21 0.0 0.0 0.0 0.0 0.0 
809 22 0.0 0.0 0.0 0.0 0.0 
809 23 0.0 0.0 0.0 0.0 0.0 
809 24 0.0 0.0 0.0 0.0 0.0 
809 25 0.0 0.0 0.0 0.0 0.0 
809 26 0.0 0.0 0.0 0.0 0.0 
809 27 0.0 0.0 0.0 0.0 0.0 
809 28 0.0 0.0 0.0 0.0 0.0 
809 29 0.0 0.0 0.0 0.0 0.0 
809 30 0.0 0.0 0.0 0.0 0.0 
809 31 0.0 0.0 0.0 0.0 0.0 
809 32 0.0 0.0 0.0 0.0 0.0 
809 33 0.0 0.0 0.0 0.0 0.0 
809 34 0.0 0.0 0.0 0.0 0.0 
809 35 0.0 0.0 0.0 0.0 0.0 
809 36 0.0 0.0 0.0 0.0 0.0 
809 37 0.0 0.0 0.0 0.0 0.0 
809 38 0.0 0.0 0.0 0.0 0.0 
809 39 0.0 0.0 0.0 0.0 0.0 
809 40 0.0 0.0 0.0 0.0 0.0 
809 41 0.0 0.0 0.0 0.0 0.0 
810 1 0.0 0.0 0.0 0.0 0.0 
810 2 0.0 0.0 0.0 0.0 0.0 
810 3 0.0 0.0 0.0 0.0 0.0 
810 4 0.0 0.0 0.0 0.0 0.0 
810 5 0.0 0.0 0.0 0.0 0.0 
810 6 0.0 0.0 0.0 0.0 0.0 
810 7 0.0 0.0 0.0 0.0 0.0 
810 8 0.0 0.0 0.0 0.0 0.0 
810 9 0.0 0.0 0.0 0.0 0.0 
810 10 0.0 0.0 0.0 0.0 0.0 
810 11 0.0 0.0 0.0 0.0 0.0 
810 12 0.0 0.0 0.0 0.0 0.0 
810 13 0.0 0.0 0.0 0.0 0.0 
810 14 0.0 0.0 0.0 0.0 0.0 
810 15 0.0 0.0 0.0 0.0 0.0 
810 16 0.0 0.0 0.0 0.0 0.0 
810 17 0.0 0.0 0.0 0.0 0.0 
810 18 0.0 0.0 0.0 0.0 0.0 
810 19 0.0 0.0 0.0 0.0 0.0 
810 20 0.0 0.0 0.0 0.0 0.0 
810 21 0.0 0.0 0.0 0.0 0.0 
810 22 0.0 0.0 0.0 0.0 0.0 
810 23 0.0 0.0 0.0 0.0 0.0 
810 24 0.0 0.0 0.0 0.0 0.0 
810 25 0.0 0.0 0.0 0.0 0.0 
810 26 0.0 0.0 0.0 0.0 0.0 
810 27 0.0 0.0 0.0 0.0 0.0 
810 28 0.0 0.0 0.0 0.0 0.0 
810 29 0.0 0.0 0.0 0.0 0.0 
810 30 0.0 0.0 0.0 0.0 0.0 
810 31 0.0 0.0 0.0 0.0 0.0 
810 32 0.0 0.0 0.0 0.0 0.0 
810 33 0.0 0.0 0.0 0.0 0.0 
810 34 0.0 0.0 0.0 0.0 0.0 
810 35 0.0 0.0 0.0 0.0 0.0 
810 36 0.0 0.0 0.0 0.0 0.0 
810 37 0.0 0.0 0.0 0.0 0.0 
810 38 0.0 0.0 0.0 0.0 0.0 
810 39 0.0 0.0 0.0 0.0 0.0 
810 40 0.0 0.0 0.0 0.0 0.0 
810 41 0.0 0.0 0.0 0.0 0.0 
811 1 0.0 0.0 0.0 0.0 0.0 
811 2 0.0 0.0 0.0 0.0 0.0 
811 3 0.0 0.0 0.0 0.0 0.0 
811 4 0.0 0.0 0.0 0.0 0.0 
811 5 0.0 0.0 0.0 0.0 0.0 
811 6 0.0 0.0 0.0 0.0 0.0 
811 7 0.0 0.0 0.0 0.0 0.0 
811 8 0.0 0.0 0.0 0.0 0.0 
811 9 0.0 0.0 0.0 0.0 0.0 
811 10 0.0 0.0 0.0 0.0 0.0 
811 11 0.0 0.0 0.0 0.0 0.0 
811 12 0.0 0.0 0.0 0.0 0.0 
811 13 0.0 0.0 0.0 0.0 0.0 
811 14 0.0 0.0 0.0 0.0 0.0 
811 15 0.0 0.0 0.0 0.0 0.0 
811 16 0.0 0.0 0.0 0.0 0.0 
811 17 0.0 0.0 0.0 0.0 0.0 
811 18 0.0 0.0 0.0 0.0 0.0 
811 19 0.0 0.0 0.0 0.0 0.0 
811 20 0.0 0.0 0.0 0.0 0.0 
811 21 0.0 0.0 0.0 0.0 0.0 
811 22 0.0 0.0 0.0 0.0 0.0 
811 23 0.0 0.0 0.0 0.0 0.0 
811 24 0.0 0.0 0.0 0.0 0.0 
811 25 0.0 0.0 0.0 0.0 0.0 
811 26 0.0 0.0 0.0 0.0 0.0 
811 27 0.0 0.0 0.0 0.0 0.0 
811 28 0.0 0.0 0.0 0.0 0.0 
811 29 0.0 0.0 0.0 0.0 0.0 
811 30 0.0 0.0 0.0 0.0 0.0 
811 31 0.0 0.0 0.0 0.0 0.0 
811 32 0.0 0.0 0.0 0.0 0.0 
811 33 0.0 0.0 0.0 0.0 0.0 
811 34 0.0 0.0 0.0 0.0 0.0 
811 35 0.0 0.0 0.0 0.0 0.0 
811 36 0.0 0.0 0.0 0.0 0.0 
811 37 0.0 0.0 0.0 0.0 0.0 
811 38 0.0 0.0 0.0 0.0 0.0 
811 39 0.0 0.0 0.0 0.0 0.0 
811 40 0.0 0.0 0.0 0.0 0.0 
811 41 0.0 0.0 0.0 0.0 0.0 
812 1 0.0 0.0 0.0 0.0 0.0 
812 2 0.0 0.0 0.0 0.0 0.0 
812 3 0.0 0.0 0.0 0.0 0.0 
812 4 0.0 0.0 0.0 0.0 0.0 
812 5 0.0 0.0 0.0 0.0 0.0 
812 6 0.0 0.0 0.0 0.0 0.0 
812 7 0.0 0.0 0.0 0.0 0.0 
812 8 0.0 0.0 0.0 0.0 0.0 
812 9 0.0 0.0 0.0 0.0 0.0 
812 10 0.0 0.0 0.0 0.0 0.0 
812 11 0.0 0.0 0.0 0.0 0.0 
812 12 0.0 0.0 0.0 0.0 0.0 
812 13 0.0 0.0 0.0 0.0 0.0 
812 14 0.0 0.0 0.0 0.0 0.0 
812 15 0.0 0.0 0.0 0.0 0.0 
812 16 0.0 0.0 0.0 0.0 0.0 
812 17 0.0 0.0 0.0 0.0 0.0 
812 18 0.0 0.0 0.0 0.0 0.0 
812 19 0.0 0.0 0.0 0.0 0.0 
812 20 0.0 0.0 0.0 0.0 0.0 
812 21 0.0 0.0 0.0 0.0 0.0 
812 22 0.0 0.0 0.0 0.0 0.0 
812 23 0.0 0.0 0.0 0.0 0.0 
812 24 0.0 0.0 0.0 0.0 0.0 
812 25 0.0 0.0 0.0 0.0 0.0 
812 26 0.0 0.0 0.0 0.0 0.0 
812 27 0.0 0.0 0.0 0.0 0.0 
812 28 0.0 0.0 0.0 0.0 0.0 
812 29 0.0 0.0 0.0 0.0 0.0 
812 30 0.0 0.0 0.0 0.0 0.0 
812 31 0.0 0.0 0.0 0.0 0.0 
812 32 0.0 0.0 0.0 0.0 0.0 
812 33 0.0 0.0 0.0 0.0 0.0 
812 34 0.0 0.0 0.0 0.0 0.0 
812 35 0.0 0.0 0.0 0.0 0.0 
812 36 0.0 0.0 0.0 0.0 0.0 
812 37 0.0 0.0 0.0 0.0 0.0 
812 38 0.0 0.0 0.0 0.0 0.0 
812 39 0.0 0.0 0.0 0.0 0.0 
812 40 0.0 0.0 0.0 0.0 0.0 
812 41 0.0 0.0 0.0 0.0 0.0 
813 1 0.0 0.0 0.0 0.0 0.0 
813 2 0.0 0.0 0.0 0.0 0.0 
813 3 0.0 0.0 0.0 0.0 0.0 
813 4 0.0 0.0 0.0 0.0 0.0 
813 5 0.0 0.0 0.0 0.0 0.0 
813 6 0.0 0.0 0.0 0.0 0.0 
813 7 0.0 0.0 0.0 0.0 0.0 
813 8 0.0 0.0 0.0 0.0 0.0 
813 9 0.0 0.0 0.0 0.0 0.0 
813 10 0.0 0.0 0.0 0.0 0.0 
813 11 0.0 0.0 0.0 0.0 0.0 
813 12 0.0 0.0 0.0 0.0 0.0 
813 13 0.0 0.0 0.0 0.0 0.0 
813 14 0.0 0.0 0.0 0.0 0.0 
813 15 0.0 0.0 0.0 0.0 0.0 
813 16 0.0 0.0 0.0 0.0 0.0 
813 17 0.0 0.0 0.0 0.0 0.0 
813 18 0.0 0.0 0.0 0.0 0.0 
813 19 0.0 0.0 0.0 0.0 0.0 
813 20 0.0 0.0 0.0 0.0 0.0 
813 21 0.0 0.0 0.0 0.0 0.0 
813 22 0.0 0.0 0.0 0.0 0.0 
813 23 0.0 0.0 0.0 0.0 0.0 
813 24 0.0 0.0 0.0 0.0 0.0 
813 25 0.0 0.0 0.0 0.0 0.0 
813 26 0.0 0.0 0.0 0.0 0.0 
813 27 0.0 0.0 0.0 0.0 0.0 
813 28 0.0 0.0 0.0 0.0 0.0 
813 29 0.0 0.0 0.0 0.0 0.0 
813 30 0.0 0.0 0.0 0.0 0.0 
813 31 0.0 0.0 0.0 0.0 0.0 
813 32 0.0 0.0 0.0 0.0 0.0 
813 33 0.0 0.0 0.0 0.0 0.0 
813 34 0.0 0.0 0.0 0.0 0.0 
813 35 0.0 0.0 0.0 0.0 0.0 
813 36 0.0 0.0 0.0 0.0 0.0 
813 37 0.0 0.0 0.0 0.0 0.0 
813 38 0.0 0.0 0.0 0.0 0.0 
813 39 0.0 0.0 0.0 0.0 0.0 
813 40 0.0 0.0 0.0 0.0 0.0 
813 41 0.0 0.0 0.0 0.0 0.0 
814 1 0.0 0.0 0.0 0.0 0.0 
814 2 0.0 0.0 0.0 0.0 0.0 
814 3 0.0 0.0 0.0 0.0 0.0 
814 4 0.0 0.0 0.0 0.0 0.0 
814 5 0.0 0.0 0.0 0.0 0.0 
814 6 0.0 0.0 0.0 0.0 0.0 
814 7 0.0 0.0 0.0 0.0 0.0 
814 8 0.0 0.0 0.0 0.0 0.0 
814 9 0.0 0.0 0.0 0.0 0.0 
814 10 0.0 0.0 0.0 0.0 0.0 
814 11 0.0 0.0 0.0 0.0 0.0 
814 12 0.0 0.0 0.0 0.0 0.0 
814 13 0.0 0.0 0.0 0.0 0.0 
814 14 0.0 0.0 0.0 0.0 0.0 
814 15 0.0 0.0 0.0 0.0 0.0 
814 16 0.0 0.0 0.0 0.0 0.0 
814 17 0.0 0.0 0.0 0.0 0.0 
814 18 0.0 0.0 0.0 0.0 0.0 
814 19 0.0 0.0 0.0 0.0 0.0 
814 20 0.0 0.0 0.0 0.0 0.0 
814 21 0.0 0.0 0.0 0.0 0.0 
814 22 0.0 0.0 0.0 0.0 0.0 
814 23 0.0 0.0 0.0 0.0 0.0 
814 24 0.0 0.0 0.0 0.0 0.0 
814 25 0.0 0.0 0.0 0.0 0.0 
814 26 0.0 0.0 0.0 0.0 0.0 
814 27 0.0 0.0 0.0 0.0 0.0 
814 28 0.0 0.0 0.0 0.0 0.0 
814 29 0.0 0.0 0.0 0.0 0.0 
814 30 0.0 0.0 0.0 0.0 0.0 
814 31 0.0 0.0 0.0 0.0 0.0 
814 32 0.0 0.0 0.0 0.0 0.0 
814 33 0.0 0.0 0.0 0.0 0.0 
814 34 0.0 0.0 0.0 0.0 0.0 
814 35 0.0 0.0 0.0 0.0 0.0 
814 36 0.0 0.0 0.0 0.0 0.0 
814 37 0.0 0.0 0.0 0.0 0.0 
814 38 0.0 0.0 0.0 0.0 0.0 
814 39 0.0 0.0 0.0 0.0 0.0 
814 40 0.0 0.0 0.0 0.0 0.0 
814 41 0.0 0.0 0.0 0.0 0.0 
815 1 0.0 0.0 0.0 0.0 0.0 
815 2 0.0 0.0 0.0 0.0 0.0 
815 3 0.0 0.0 0.0 0.0 0.0 
815 4 0.0 0.0 0.0 0.0 0.0 
815 5 0.0 0.0 0.0 0.0 0.0 
815 6 0.0 0.0 0.0 0.0 0.0 
815 7 0.0 0.0 0.0 0.0 0.0 
815 8 0.0 0.0 0.0 0.0 0.0 
815 9 0.0 0.0 0.0 0.0 0.0 
815 10 0.0 0.0 0.0 0.0 0.0 
815 11 0.0 0.0 0.0 0.0 0.0 
815 12 0.0 0.0 0.0 0.0 0.0 
815 13 0.0 0.0 0.0 0.0 0.0 
815 14 0.0 0.0 0.0 0.0 0.0 
815 15 0.0 0.0 0.0 0.0 0.0 
815 16 0.0 0.0 0.0 0.0 0.0 
815 17 0.0 0.0 0.0 0.0 0.0 
815 18 0.0 0.0 0.0 0.0 0.0 
815 19 0.0 0.0 0.0 0.0 0.0 
815 20 0.0 0.0 0.0 0.0 0.0 
815 21 0.0 0.0 0.0 0.0 0.0 
815 22 0.0 0.0 0.0 0.0 0.0 
815 23 0.0 0.0 0.0 0.0 0.0 
815 24 0.0 0.0 0.0 0.0 0.0 
815 25 0.0 0.0 0.0 0.0 0.0 
815 26 0.0 0.0 0.0 0.0 0.0 
815 27 0.0 0.0 0.0 0.0 0.0 
815 28 0.0 0.0 0.0 0.0 0.0 
815 29 0.0 0.0 0.0 0.0 0.0 
815 30 0.0 0.0 0.0 0.0 0.0 
815 31 0.0 0.0 0.0 0.0 0.0 
815 32 0.0 0.0 0.0 0.0 0.0 
815 33 0.0 0.0 0.0 0.0 0.0 
815 34 0.0 0.0 0.0 0.0 0.0 
815 35 0.0 0.0 0.0 0.0 0.0 
815 36 0.0 0.0 0.0 0.0 0.0 
815 37 0.0 0.0 0.0 0.0 0.0 
815 38 0.0 0.0 0.0 0.0 0.0 
815 39 0.0 0.0 0.0 0.0 0.0 
815 40 0.0 0.0 0.0 0.0 0.0 
815 41 0.0 0.0 0.0 0.0 0.0 
816 1 0.0 0.0 0.0 0.0 0.0 
816 2 0.0 0.0 0.0 0.0 0.0 
816 3 0.0 0.0 0.0 0.0 0.0 
816 4 0.0 0.0 0.0 0.0 0.0 
816 5 0.0 0.0 0.0 0.0 0.0 
816 6 0.0 0.0 0.0 0.0 0.0 
816 7 0.0 0.0 0.0 0.0 0.0 
816 8 0.0 0.0 0.0 0.0 0.0 
816 9 0.0 0.0 0.0 0.0 0.0 
816 10 0.0 0.0 0.0 0.0 0.0 
816 11 0.0 0.0 0.0 0.0 0.0 
816 12 0.0 0.0 0.0 0.0 0.0 
816 13 0.0 0.0 0.0 0.0 0.0 
816 14 0.0 0.0 0.0 0.0 0.0 
816 15 0.0 0.0 0.0 0.0 0.0 
816 16 0.0 0.0 0.0 0.0 0.0 
816 17 0.0 0.0 0.0 0.0 0.0 
816 18 0.0 0.0 0.0 0.0 0.0 
816 19 0.0 0.0 0.0 0.0 0.0 
816 20 0.0 0.0 0.0 0.0 0.0 
816 21 0.0 0.0 0.0 0.0 0.0 
816 22 0.0 0.0 0.0 0.0 0.0 
816 23 0.0 0.0 0.0 0.0 0.0 
816 24 0.0 0.0 0.0 0.0 0.0 
816 25 0.0 0.0 0.0 0.0 0.0 
816 26 0.0 0.0 0.0 0.0 0.0 
816 27 0.0 0.0 0.0 0.0 0.0 
816 28 0.0 0.0 0.0 0.0 0.0 
816 29 0.0 0.0 0.0 0.0 0.0 
816 30 0.0 0.0 0.0 0.0 0.0 
816 31 0.0 0.0 0.0 0.0 0.0 
816 32 0.0 0.0 0.0 0.0 0.0 
816 33 0.0 0.0 0.0 0.0 0.0 
816 34 0.0 0.0 0.0 0.0 0.0 
816 35 0.0 0.0 0.0 0.0 0.0 
816 36 0.0 0.0 0.0 0.0 0.0 
816 37 0.0 0.0 0.0 0.0 0.0 
816 38 0.0 0.0 0.0 0.0 0.0 
816 39 0.0 0.0 0.0 0.0 0.0 
816 40 0.0 0.0 0.0 0.0 0.0 
816 41 0.0 0.0 0.0 0.0 0.0 
817 1 0.0 0.0 0.0 0.0 0.0 
817 2 0.0 0.0 0.0 0.0 0.0 
817 3 0.0 0.0 0.0 0.0 0.0 
817 4 0.0 0.0 0.0 0.0 0.0 
817 5 0.0 0.0 0.0 0.0 0.0 
817 6 0.0 0.0 0.0 0.0 0.0 
817 7 0.0 0.0 0.0 0.0 0.0 
817 8 0.0 0.0 0.0 0.0 0.0 
817 9 0.0 0.0 0.0 0.0 0.0 
817 10 0.0 0.0 0.0 0.0 0.0 
817 11 0.0 0.0 0.0 0.0 0.0 
817 12 0.0 0.0 0.0 0.0 0.0 
817 13 0.0 0.0 0.0 0.0 0.0 
817 14 0.0 0.0 0.0 0.0 0.0 
817 15 0.0 0.0 0.0 0.0 0.0 
817 16 0.0 0.0 0.0 0.0 0.0 
817 17 0.0 0.0 0.0 0.0 0.0 
817 18 0.0 0.0 0.0 0.0 0.0 
817 19 0.0 0.0 0.0 0.0 0.0 
817 20 0.0 0.0 0.0 0.0 0.0 
817 21 0.0 0.0 0.0 0.0 0.0 
817 22 0.0 0.0 0.0 0.0 0.0 
817 23 0.0 0.0 0.0 0.0 0.0 
817 24 0.0 0.0 0.0 0.0 0.0 
817 25 0.0 0.0 0.0 0.0 0.0 
817 26 0.0 0.0 0.0 0.0 0.0 
817 27 0.0 0.0 0.0 0.0 0.0 
817 28 0.0 0.0 0.0 0.0 0.0 
817 29 0.0 0.0 0.0 0.0 0.0 
817 30 0.0 0.0 0.0 0.0 0.0 
817 31 0.0 0.0 0.0 0.0 0.0 
817 32 0.0 0.0 0.0 0.0 0.0 
817 33 0.0 0.0 0.0 0.0 0.0 
817 34 0.0 0.0 0.0 0.0 0.0 
817 35 0.0 0.0 0.0 0.0 0.0 
817 36 0.0 0.0 0.0 0.0 0.0 
817 37 0.0 0.0 0.0 0.0 0.0 
817 38 0.0 0.0 0.0 0.0 0.0 
817 39 0.0 0.0 0.0 0.0 0.0 
817 40 0.0 0.0 0.0 0.0 0.0 
817 41 0.0 0.0 0.0 0.0 0.0 
818 1 0.0 0.0 0.0 0.0 0.0 
818 2 0.0 0.0 0.0 0.0 0.0 
818 3 0.0 0.0 0.0 0.0 0.0 
818 4 0.0 0.0 0.0 0.0 0.0 
818 5 0.0 0.0 0.0 0.0 0.0 
818 6 0.0 0.0 0.0 0.0 0.0 
818 7 0.0 0.0 0.0 0.0 0.0 
818 8 0.0 0.0 0.0 0.0 0.0 
818 9 0.0 0.0 0.0 0.0 0.0 
818 10 0.0 0.0 0.0 0.0 0.0 
818 11 0.0 0.0 0.0 0.0 0.0 
818 12 0.0 0.0 0.0 0.0 0.0 
818 13 0.0 0.0 0.0 0.0 0.0 
818 14 0.0 0.0 0.0 0.0 0.0 
818 15 0.0 0.0 0.0 0.0 0.0 
818 16 0.0 0.0 0.0 0.0 0.0 
818 17 0.0 0.0 0.0 0.0 0.0 
818 18 0.0 0.0 0.0 0.0 0.0 
818 19 0.0 0.0 0.0 0.0 0.0 
818 20 0.0 0.0 0.0 0.0 0.0 
818 21 0.0 0.0 0.0 0.0 0.0 
818 22 0.0 0.0 0.0 0.0 0.0 
818 23 0.0 0.0 0.0 0.0 0.0 
818 24 0.0 0.0 0.0 0.0 0.0 
818 25 0.0 0.0 0.0 0.0 0.0 
818 26 0.0 0.0 0.0 0.0 0.0 
818 27 0.0 0.0 0.0 0.0 0.0 
818 28 0.0 0.0 0.0 0.0 0.0 
818 29 0.0 0.0 0.0 0.0 0.0 
818 30 0.0 0.0 0.0 0.0 0.0 
818 31 0.0 0.0 0.0 0.0 0.0 
818 32 0.0 0.0 0.0 0.0 0.0 
818 33 0.0 0.0 0.0 0.0 0.0 
818 34 0.0 0.0 0.0 0.0 0.0 
818 35 0.0 0.0 0.0 0.0 0.0 
818 36 0.0 0.0 0.0 0.0 0.0 
818 37 0.0 0.0 0.0 0.0 0.0 
818 38 0.0 0.0 0.0 0.0 0.0 
818 39 0.0 0.0 0.0 0.0 0.0 
818 40 0.0 0.0 0.0 0.0 0.0 
818 41 0.0 0.0 0.0 0.0 0.0 
819 1 0.0 0.0 0.0 0.0 0.0 
819 2 0.0 0.0 0.0 0.0 0.0 
819 3 0.0 0.0 0.0 0.0 0.0 
819 4 0.0 0.0 0.0 0.0 0.0 
819 5 0.0 0.0 0.0 0.0 0.0 
819 6 0.0 0.0 0.0 0.0 0.0 
819 7 0.0 0.0 0.0 0.0 0.0 
819 8 0.0 0.0 0.0 0.0 0.0 
819 9 0.0 0.0 0.0 0.0 0.0 
819 10 0.0 0.0 0.0 0.0 0.0 
819 11 0.0 0.0 0.0 0.0 0.0 
819 12 0.0 0.0 0.0 0.0 0.0 
819 13 0.0 0.0 0.0 0.0 0.0 
819 14 0.0 0.0 0.0 0.0 0.0 
819 15 0.0 0.0 0.0 0.0 0.0 
819 16 0.0 0.0 0.0 0.0 0.0 
819 17 0.0 0.0 0.0 0.0 0.0 
819 18 0.0 0.0 0.0 0.0 0.0 
819 19 0.0 0.0 0.0 0.0 0.0 
819 20 0.0 0.0 0.0 0.0 0.0 
819 21 0.0 0.0 0.0 0.0 0.0 
819 22 0.0 0.0 0.0 0.0 0.0 
819 23 0.0 0.0 0.0 0.0 0.0 
819 24 0.0 0.0 0.0 0.0 0.0 
819 25 0.0 0.0 0.0 0.0 0.0 
819 26 0.0 0.0 0.0 0.0 0.0 
819 27 0.0 0.0 0.0 0.0 0.0 
819 28 0.0 0.0 0.0 0.0 0.0 
819 29 0.0 0.0 0.0 0.0 0.0 
819 30 0.0 0.0 0.0 0.0 0.0 
819 31 0.0 0.0 0.0 0.0 0.0 
819 32 0.0 0.0 0.0 0.0 0.0 
819 33 0.0 0.0 0.0 0.0 0.0 
819 34 0.0 0.0 0.0 0.0 0.0 
819 35 0.0 0.0 0.0 0.0 0.0 
819 36 0.0 0.0 0.0 0.0 0.0 
819 37 0.0 0.0 0.0 0.0 0.0 
819 38 0.0 0.0 0.0 0.0 0.0 
819 39 0.0 0.0 0.0 0.0 0.0 
819 40 0.0 0.0 0.0 0.0 0.0 
819 41 0.0 0.0 0.0 0.0 0.0 
820 1 0.0 0.0 0.0 0.0 0.0 
820 2 0.0 0.0 0.0 0.0 0.0 
820 3 0.0 0.0 0.0 0.0 0.0 
820 4 0.0 0.0 0.0 0.0 0.0 
820 5 0.0 0.0 0.0 0.0 0.0 
820 6 0.0 0.0 0.0 0.0 0.0 
820 7 0.0 0.0 0.0 0.0 0.0 
820 8 0.0 0.0 0.0 0.0 0.0 
820 9 0.0 0.0 0.0 0.0 0.0 
820 10 0.0 0.0 0.0 0.0 0.0 
820 11 0.0 0.0 0.0 0.0 0.0 
820 12 0.0 0.0 0.0 0.0 0.0 
820 13 0.0 0.0 0.0 0.0 0.0 
820 14 0.0 0.0 0.0 0.0 0.0 
820 15 0.0 0.0 0.0 0.0 0.0 
820 16 0.0 0.0 0.0 0.0 0.0 
820 17 0.0 0.0 0.0 0.0 0.0 
820 18 0.0 0.0 0.0 0.0 0.0 
820 19 0.0 0.0 0.0 0.0 0.0 
820 20 0.0 0.0 0.0 0.0 0.0 
820 21 0.0 0.0 0.0 0.0 0.0 
820 22 0.0 0.0 0.0 0.0 0.0 
820 23 0.0 0.0 0.0 0.0 0.0 
820 24 0.0 0.0 0.0 0.0 0.0 
820 25 0.0 0.0 0.0 0.0 0.0 
820 26 0.0 0.0 0.0 0.0 0.0 
820 27 0.0 0.0 0.0 0.0 0.0 
820 28 0.0 0.0 0.0 0.0 0.0 
820 29 0.0 0.0 0.0 0.0 0.0 
820 30 0.0 0.0 0.0 0.0 0.0 
820 31 0.0 0.0 0.0 0.0 0.0 
820 32 0.0 0.0 0.0 0.0 0.0 
820 33 0.0 0.0 0.0 0.0 0.0 
820 34 0.0 0.0 0.0 0.0 0.0 
820 35 0.0 0.0 0.0 0.0 0.0 
820 36 0.0 0.0 0.0 0.0 0.0 
820 37 0.0 0.0 0.0 0.0 0.0 
820 38 0.0 0.0 0.0 0.0 0.0 
820 39 0.0 0.0 0.0 0.0 0.0 
820 40 0.0 0.0 0.0 0.0 0.0 
820 41 0.0 0.0 0.0 0.0 0.0 
821 1 0.0 0.0 0.0 0.0 0.0 
821 2 0.0 0.0 0.0 0.0 0.0 
821 3 0.0 0.0 0.0 0.0 0.0 
821 4 0.0 0.0 0.0 0.0 0.0 
821 5 0.0 0.0 0.0 0.0 0.0 
821 6 0.0 0.0 0.0 0.0 0.0 
821 7 0.0 0.0 0.0 0.0 0.0 
821 8 0.0 0.0 0.0 0.0 0.0 
821 9 0.0 0.0 0.0 0.0 0.0 
821 10 0.0 0.0 0.0 0.0 0.0 
821 11 0.0 0.0 0.0 0.0 0.0 
821 12 0.0 0.0 0.0 0.0 0.0 
821 13 0.0 0.0 0.0 0.0 0.0 
821 14 0.0 0.0 0.0 0.0 0.0 
821 15 0.0 0.0 0.0 0.0 0.0 
821 16 0.0 0.0 0.0 0.0 0.0 
821 17 0.0 0.0 0.0 0.0 0.0 
821 18 0.0 0.0 0.0 0.0 0.0 
821 19 0.0 0.0 0.0 0.0 0.0 
821 20 0.0 0.0 0.0 0.0 0.0 
821 21 0.0 0.0 0.0 0.0 0.0 
821 22 0.0 0.0 0.0 0.0 0.0 
821 23 0.0 0.0 0.0 0.0 0.0 
821 24 0.0 0.0 0.0 0.0 0.0 
821 25 0.0 0.0 0.0 0.0 0.0 
821 26 0.0 0.0 0.0 0.0 0.0 
821 27 0.0 0.0 0.0 0.0 0.0 
821 28 0.0 0.0 0.0 0.0 0.0 
821 29 0.0 0.0 0.0 0.0 0.0 
821 30 0.0 0.0 0.0 0.0 0.0 
821 31 0.0 0.0 0.0 0.0 0.0 
821 32 0.0 0.0 0.0 0.0 0.0 
821 33 0.0 0.0 0.0 0.0 0.0 
821 34 0.0 0.0 0.0 0.0 0.0 
821 35 0.0 0.0 0.0 0.0 0.0 
821 36 0.0 0.0 0.0 0.0 0.0 
821 37 0.0 0.0 0.0 0.0 0.0 
821 38 0.0 0.0 0.0 0.0 0.0 
821 39 0.0 0.0 0.0 0.0 0.0 
821 40 0.0 0.0 0.0 0.0 0.0 
821 41 0.0 0.0 0.0 0.0 0.0 
822 1 0.0 0.0 0.0 0.0 0.0 
822 2 0.0 0.0 0.0 0.0 0.0 
822 3 0.0 0.0 0.0 0.0 0.0 
